day,lat,lon
Monday,42.328893,-71.071265
Monday,42.328232,-71.07027
Monday,42.330553,-71.077354
Monday,42.33079,-71.07793
Monday,42.33062,-71.07814
Monday,42.34221,-71.08306
Monday,42.34217,-71.083
Monday,42.34217,-71.083
Monday,42.34217,-71.083
Monday,42.34214,-71.08295
Monday,42.342102,-71.08289
Monday,42.342102,-71.08289
Monday,42.342102,-71.08289
Monday,42.342072,-71.08283
Monday,42.342072,-71.08283
Monday,42.342072,-71.08283
Monday,42.342532,-71.082959
Monday,42.34233,-71.08323
Monday,42.34233,-71.08323
Monday,42.34229,-71.08317
Monday,42.34229,-71.08317
Monday,42.34225,-71.08311
Monday,42.34225,-71.08311
Monday,42.34225,-71.08311
Monday,42.342285,-71.083188
Monday,42.342465,-71.082716
Monday,42.342465,-71.082716
Monday,42.280579,-71.158976
Monday,42.280862,-71.159298
Monday,42.280915,-71.1594
Monday,42.28026,-71.15902
Monday,42.28057,-71.15936
Monday,42.28072,-71.15952
Monday,42.2808,-71.15961
Monday,42.253561,-71.115136
Monday,42.253003,-71.115209
Monday,42.25341,-71.11502
Monday,42.252778,-71.115066
Monday,42.2533,-71.11493
Monday,42.252532,-71.114779
Monday,42.252532,-71.114779
Monday,42.25274,-71.11437
Monday,42.25255,-71.11416
Monday,42.25317,-71.11538
Monday,42.25317,-71.11538
Monday,42.25306,-71.11458
Monday,42.28711,-71.1671
Monday,42.2873,-71.16678
Monday,42.2872,-71.16722
Monday,42.28738,-71.16689
Monday,42.28758,-71.16711
Monday,42.28713,-71.16656
Monday,42.28702,-71.167
Monday,42.28722,-71.16669
Monday,42.286897,-71.166934
Monday,42.25048,-71.11889
Monday,42.25037,-71.11909
Monday,42.29762,-71.0734
Monday,42.297991,-71.073481
Monday,42.297987,-71.073717
Monday,42.29758,-71.07397
Monday,42.29754,-71.07418
Monday,42.29782,-71.07437
Monday,42.29749,-71.07441
Monday,42.29773,-71.07477
Monday,42.29737,-71.07482
Monday,42.29761,-71.07513
Monday,42.29728,-71.07502
Monday,42.29726,-71.07525
Monday,42.29765,-71.07571
Monday,42.29773,-71.07589
Monday,42.297652,-71.07377
Monday,42.29772,-71.07353
Monday,42.29772,-71.07353
Monday,42.29772,-71.07353
Monday,42.29772,-71.07353
Monday,42.29765,-71.07376
Monday,42.29765,-71.07376
Monday,42.29765,-71.07376
Monday,42.29765,-71.07376
Monday,42.29789,-71.07416
Monday,42.29782,-71.07437
Monday,42.29782,-71.07437
Monday,42.29773,-71.07477
Monday,42.29773,-71.07477
Monday,42.29728,-71.07502
Monday,42.276073,-71.097263
