day,lat,lon
Wednesday,42.300586,-71.13811
Wednesday,42.300586,-71.13811
Wednesday,42.30069,-71.138369
Wednesday,42.30069,-71.138369
Wednesday,42.30069,-71.138369
Wednesday,42.30069,-71.138369
Wednesday,42.2824,-71.12117
Wednesday,42.28228,-71.12095
Wednesday,42.28174,-71.12091
Wednesday,42.28174,-71.12091
Wednesday,42.28172,-71.12088
Wednesday,42.281975,-71.121322
Wednesday,42.34991,-71.13718
Wednesday,42.35282,-71.13454
Wednesday,42.3499,-71.13653
Wednesday,42.3497,-71.13667
Wednesday,42.34788,-71.13783
Wednesday,42.34808,-71.13812
Wednesday,42.347954,-71.138155
Wednesday,42.3478,-71.13788
Wednesday,42.34731,-71.13857
Wednesday,42.34707,-71.13832
Wednesday,42.34707,-71.13832
Wednesday,42.34705,-71.13827
Wednesday,42.347,-71.13817
Wednesday,42.34697,-71.13812
Wednesday,42.34697,-71.13812
Wednesday,42.34692,-71.13803
Wednesday,42.34692,-71.13803
Wednesday,42.34687,-71.13793
Wednesday,42.34687,-71.13793
Wednesday,42.34682,-71.13782
Wednesday,42.34682,-71.13782
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346749,-71.138537
Wednesday,42.346444,-71.1387
Wednesday,42.346444,-71.1387
Wednesday,42.346444,-71.1387
Wednesday,42.346444,-71.1387
Wednesday,42.34569,-71.13895
Wednesday,42.34569,-71.13895
Wednesday,42.352386,-71.135358
Wednesday,42.34556,-71.13896
Wednesday,42.352001,-71.135081
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
Wednesday,42.34402,-71.14025
