Recycling,Lat,Long
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.35087,-71.07558
M,42.35087,-71.07558
M,42.35087,-71.07558
M,42.35087,-71.07558
M,42.35081,-71.07581
M,42.35081,-71.07581
M,42.35081,-71.07581
M,42.35081,-71.07581
M,42.3506,-71.07658
M,42.3506,-71.07658
M,42.3506,-71.07658
M,42.3506,-71.07658
M,42.3506,-71.07658
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35058,-71.07669
M,42.35042,-71.07724
M,42.35042,-71.07724
M,42.35042,-71.07724
M,42.35042,-71.07724
M,42.35042,-71.07724
M,42.35042,-71.07724
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34846,-71.08432
M,42.34846,-71.08432
M,42.34846,-71.08432
M,42.34846,-71.08432
M,42.34843,-71.08442
M,42.34843,-71.08442
M,42.34843,-71.08442
M,42.34843,-71.08442
M,42.350855,-71.075572
M,42.348369,-71.084504
M,42.349765,-71.07771
M,42.35002,-71.07868
M,42.34999,-71.07875
M,42.34998,-71.07882
M,42.34998,-71.07882
M,42.3499,-71.07923
M,42.3499,-71.07923
M,42.3499,-71.07923
M,42.34988,-71.07939
M,42.3499,-71.07923
M,42.3499,-71.07923
M,42.3499,-71.07923
M,42.3499,-71.07923
M,42.34965,-71.08001
M,42.34965,-71.08001
M,42.34965,-71.08001
M,42.34965,-71.08001
M,42.349628,-71.080096
M,42.349628,-71.080096
M,42.349628,-71.080096
M,42.349628,-71.080096
M,42.349628,-71.080096
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34948,-71.0807
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34938,-71.0811
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.305234,-71.112076
M,42.305119,-71.111975
M,42.305571,-71.111426
M,42.30557,-71.1139
M,42.30557,-71.1139
M,42.30528,-71.11395
M,42.30527,-71.11378
M,42.30527,-71.11341
M,42.30528,-71.11328
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34812,-71.079612
M,42.34814,-71.08085
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.30528,-71.11328
M,42.30528,-71.11328
M,42.30553,-71.11321
M,42.30553,-71.11321
M,42.30528,-71.11302
M,42.30554,-71.11303
M,42.30528,-71.11283
M,42.30557,-71.11281
M,42.30525,-71.11263
M,42.30557,-71.11262
M,42.30525,-71.11245
M,42.30525,-71.11245
M,42.30525,-71.11245
M,42.30525,-71.11245
M,42.30554,-71.11243
M,42.30554,-71.11243
M,42.30554,-71.11243
M,42.30556,-71.11226
M,42.30555,-71.11189
M,42.30555,-71.11189
M,42.30555,-71.11189
M,42.30551,-71.11176
M,42.305226,-71.114418
M,42.305247,-71.113743
M,42.30557,-71.11411
M,42.30528,-71.11395
M,42.30527,-71.11378
M,42.30527,-71.11378
M,42.30527,-71.11378
M,42.30526,-71.11357
M,42.30526,-71.11357
M,42.30556,-71.11351
M,42.30556,-71.11351
M,42.30528,-71.11315
M,42.30528,-71.11315
M,42.30528,-71.11302
M,42.30528,-71.11302
M,42.30557,-71.11281
M,42.30557,-71.11281
M,42.30557,-71.11281
M,42.30557,-71.11281
M,42.30525,-71.11263
M,42.30525,-71.11263
M,42.30523,-71.11226
M,42.30523,-71.11226
M,42.30556,-71.11226
M,42.30556,-71.11226
M,42.30528,-71.11409
M,42.350843,-71.164866
M,42.351062,-71.164828
M,42.350953,-71.164846
M,42.35074,-71.16553
M,42.351033,-71.16549
M,42.350978,-71.165066
M,42.35117,-71.16544
M,42.351086,-71.165044
M,42.35143,-71.16497
M,42.35048,-71.16548
M,42.351473,-71.165378
M,42.3516,-71.16531
M,42.351633,-71.164946
M,42.35173,-71.16495
M,42.35181,-71.16499
M,42.35191,-71.16497
M,42.350551,-71.165152
M,42.351724,-71.164842
M,42.351812,-71.16497
M,42.35074,-71.16553
M,42.35083,-71.16553
M,42.35083,-71.16553
M,42.350759,-71.165111
M,42.350931,-71.165504
M,42.351033,-71.16549
M,42.350896,-71.165078
M,42.351061,-71.16549
M,42.350978,-71.165066
M,42.351004,-71.165057
M,42.351086,-71.165044
M,42.351274,-71.16541
M,42.351274,-71.16541
M,42.351274,-71.16541
M,42.351381,-71.165394
M,42.351381,-71.165394
M,42.35133,-71.165
M,42.35133,-71.165
M,42.3516,-71.16531
M,42.3516,-71.16531
M,42.3516,-71.16531
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.348135,-71.080855
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.35168,-71.16529
M,42.35168,-71.16529
M,42.351633,-71.164946
M,42.351633,-71.164946
M,42.351633,-71.164946
M,42.35173,-71.16495
M,42.35181,-71.16499
M,42.35191,-71.16497
M,42.35191,-71.16497
M,42.35191,-71.16497
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.3482,-71.08171
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.35249,-71.08438
M,42.35247,-71.0845
M,42.3522,-71.08359
M,42.3522,-71.08359
M,42.3522,-71.08359
M,42.3522,-71.08359
M,42.35243,-71.08461
M,42.35243,-71.08461
M,42.35243,-71.08461
M,42.35243,-71.08461
M,42.35243,-71.08461
M,42.3524,-71.08471
M,42.3524,-71.08471
M,42.3524,-71.08471
M,42.3524,-71.08471
M,42.35215,-71.08374
M,42.35214,-71.08379
M,42.35214,-71.08379
M,42.35214,-71.08379
M,42.35214,-71.08379
M,42.35233,-71.08486
M,42.3521,-71.08395
M,42.35207,-71.08403
M,42.35207,-71.08403
M,42.35207,-71.08403
M,42.35207,-71.08403
M,42.35207,-71.08403
M,42.35199,-71.08427
M,42.35199,-71.08427
M,42.35199,-71.08427
M,42.35199,-71.08427
M,42.35253,-71.08495
M,42.35197,-71.08435
M,42.35197,-71.08435
M,42.35197,-71.08435
M,42.35197,-71.08435
M,42.35197,-71.08435
M,42.35197,-71.08435
M,42.35191,-71.08462
M,42.3519,-71.08468
M,42.3519,-71.08468
M,42.3519,-71.08468
M,42.35185,-71.08487
M,42.35185,-71.08487
M,42.35185,-71.08487
M,42.35185,-71.08487
M,42.35185,-71.08487
M,42.35185,-71.08487
M,42.35183,-71.08493
M,42.35183,-71.08493
M,42.35223,-71.0853
M,42.35223,-71.0853
M,42.35223,-71.0853
M,42.35223,-71.0853
M,42.35221,-71.08539
M,42.35221,-71.08539
M,42.35221,-71.08539
M,42.35221,-71.08539
M,42.35218,-71.08548
M,42.35161,-71.08552
M,42.35161,-71.08552
M,42.35161,-71.08552
M,42.35161,-71.08552
M,42.35161,-71.08552
M,42.35207,-71.08591
M,42.35207,-71.08591
M,42.35207,-71.08591
M,42.35207,-71.08591
M,42.35154,-71.08595
M,42.35154,-71.08595
M,42.35154,-71.08595
M,42.35154,-71.08595
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.352019,-71.08612
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34716,-71.08251
M,42.34905,-71.08215
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34897,-71.08257
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34894,-71.08267
M,42.34882,-71.0831
M,42.34882,-71.0831
M,42.34882,-71.0831
M,42.34863,-71.08355
M,42.34846,-71.08432
M,42.34846,-71.08432
M,42.34846,-71.08432
M,42.34843,-71.08442
M,42.34843,-71.08442
M,42.34823,-71.08505
M,42.349129,-71.079618
M,42.347911,-71.082621
M,42.351795,-71.069769
M,42.349607,-71.080165
M,42.349387,-71.08103
M,42.347911,-71.082621
M,42.347911,-71.082621
M,42.347911,-71.082621
M,42.352093,-71.068313
M,42.35153,-71.08605
M,42.35153,-71.08605
M,42.35153,-71.08605
M,42.35199,-71.08626
M,42.35199,-71.08626
M,42.3515,-71.08615
M,42.3515,-71.08615
M,42.3515,-71.08615
M,42.3515,-71.08615
M,42.35147,-71.08625
M,42.35147,-71.08625
M,42.35147,-71.08625
M,42.351935,-71.086466
M,42.351886,-71.086708
M,42.35142,-71.08646
M,42.35185,-71.08681
M,42.35141,-71.08652
M,42.35141,-71.08652
M,42.351829,-71.086902
M,42.35139,-71.08658
M,42.35138,-71.08664
M,42.35136,-71.0867
M,42.35114,-71.08747
M,42.35114,-71.08747
M,42.35114,-71.08747
M,42.35114,-71.08747
M,42.3511,-71.08764
M,42.3511,-71.08764
M,42.3511,-71.08764
M,42.3511,-71.08764
M,42.3511,-71.08764
M,42.35168,-71.08742
M,42.35108,-71.08772
M,42.35166,-71.0875
M,42.35166,-71.0875
M,42.35166,-71.0875
M,42.35166,-71.0875
M,42.35106,-71.0878
M,42.35159,-71.08769
M,42.35159,-71.08769
M,42.35159,-71.08769
M,42.35159,-71.08769
M,42.35159,-71.08769
M,42.351,-71.08796
M,42.351,-71.08796
M,42.351,-71.08796
M,42.351,-71.08796
M,42.35157,-71.08777
M,42.35157,-71.08777
M,42.35157,-71.08777
M,42.35157,-71.08777
M,42.35095,-71.08813
M,42.35095,-71.08813
M,42.35095,-71.08813
M,42.35095,-71.08813
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.35152,-71.08794
M,42.3515,-71.08802
M,42.3515,-71.08802
M,42.305575,-71.112068
M,42.30557,-71.11411
M,42.30557,-71.1139
M,42.30557,-71.1139
M,42.30554,-71.11373
M,42.30556,-71.1136
M,42.30526,-71.11357
M,42.30556,-71.11351
M,42.30528,-71.11328
M,42.30553,-71.11337
M,42.30528,-71.11315
M,42.30553,-71.11321
M,42.30553,-71.11321
M,42.30528,-71.11283
M,42.30528,-71.11283
M,42.30528,-71.11283
M,42.30528,-71.11283
M,42.30557,-71.11262
M,42.30557,-71.11262
M,42.30557,-71.11262
M,42.30525,-71.11245
M,42.30525,-71.11245
M,42.30525,-71.11245
M,42.3053,-71.11428
M,42.30523,-71.11226
M,42.30554,-71.11243
M,42.30555,-71.11189
M,42.30555,-71.11189
M,42.30555,-71.11189
M,42.30555,-71.11189
M,42.30553,-71.11153
M,42.30528,-71.11409
M,42.305581,-71.113713
M,42.305581,-71.113713
M,42.305581,-71.113713
M,42.305241,-71.113002
M,42.305241,-71.113002
M,42.305235,-71.112255
M,42.30557,-71.11411
M,42.305282,-71.114059
M,42.30528,-71.11395
M,42.30528,-71.11395
M,42.30556,-71.1136
M,42.30556,-71.1136
M,42.30556,-71.1136
M,42.30526,-71.11357
M,42.30556,-71.11351
M,42.30527,-71.11341
M,42.30527,-71.11341
M,42.30527,-71.11341
M,42.30528,-71.11315
M,42.30528,-71.11299
M,42.30528,-71.11299
M,42.30557,-71.11281
M,42.30557,-71.11281
M,42.30525,-71.11263
M,42.30525,-71.11263
M,42.30525,-71.11263
M,42.30525,-71.11263
M,42.30523,-71.11226
M,42.30556,-71.11226
M,42.30556,-71.11226
M,42.30556,-71.11226
M,42.30556,-71.11226
M,42.350656,-71.1649
M,42.350735,-71.164885
M,42.350649,-71.165134
M,42.35083,-71.16553
M,42.350759,-71.165111
M,42.350931,-71.165504
M,42.350868,-71.165083
M,42.351274,-71.16541
M,42.351199,-71.165021
M,42.351308,-71.165002
M,42.29727,-71.0731
M,42.297185,-71.073328
M,42.29747,-71.07342
M,42.29743,-71.07366
M,42.297,-71.07395
M,42.297255,-71.074317
M,42.29697,-71.07417
M,42.2972,-71.07448
M,42.29707,-71.07511
M,42.29747,-71.07342
M,42.29747,-71.07342
M,42.29747,-71.07342
M,42.29747,-71.07342
M,42.29743,-71.07366
M,42.29743,-71.07366
M,42.29743,-71.07366
M,42.29707,-71.07373
M,42.29716,-71.07474
M,42.29716,-71.07474
M,42.29716,-71.07474
M,42.29716,-71.07474
M,42.29707,-71.07511
M,42.29707,-71.07511
M,42.29707,-71.07511
M,42.29908,-71.08172
M,42.299,-71.08225
M,42.29895,-71.08241
M,42.29876,-71.08348
M,42.29832,-71.08366
M,42.29832,-71.08366
M,42.29832,-71.08366
M,42.29783,-71.08361
M,42.29904,-71.08208
M,42.298814,-71.083232
M,42.29908,-71.08172
M,42.29895,-71.08241
M,42.29895,-71.08241
M,42.29894,-71.08257
M,42.29894,-71.08257
M,42.29879,-71.08327
M,42.29879,-71.08327
M,42.29876,-71.08348
M,42.29876,-71.08348
M,42.3515,-71.08802
M,42.3515,-71.08802
M,42.35091,-71.08829
M,42.35091,-71.08829
M,42.35091,-71.08829
M,42.35091,-71.08829
M,42.351381,-71.165394
M,42.35152,-71.16496
M,42.35152,-71.16496
M,42.35152,-71.16496
M,42.35152,-71.16496
M,42.350387,-71.165135
M,42.35074,-71.16553
M,42.35074,-71.16553
M,42.350649,-71.165134
M,42.35067,-71.16513
